PERIODO,SEDE,CODIGO_DE_CURSO,HORARIO,FRECUENCIA,AULA,ALUMN
202505,La Molina,I04EP,10:30 - 13:45,Interdiario L-M-V,310,19
202505,La Molina,I04EP,16:00 - 19:15,Interdiario L-M-V,508,27
202505,Miraflores,I05AM,16:00 - 19:15,Interdiario L-M-V,411,22
202505,Lima Centro,I05AM,16:00 - 19:15,Interdiario L-M-V,706,22
202505,Surco,I05AM,16:00 - 19:15,Interdiario L-M-V,310,23
202505,Surco,I05AM,07:00 - 10:15,Interdiario L-M-V,208,24
202505,La Molina,I05AM,16:00 - 19:15,Interdiario L-M-V,504,23
202505,San Miguel,I05AM,10:30 - 13:45,Interdiario L-M-V,507,20
202505,San Miguel,I05AM,16:00 - 19:15,Interdiario L-M-V,604,20
202505,Lima Centro,I06AM,16:00 - 19:15,Interdiario L-M-V,707,24
202505,Lima Norte Satélite,I06AM,10:30 - 13:45,Interdiario L-M-V,316,21
202505,San Miguel,I06AM,16:00 - 19:15,Interdiario L-M-V,605,19
202505,San Miguel,I06AM,10:30 - 13:45,Interdiario L-M-V,508,19
202505,La Molina,I06AM,16:00 - 19:15,Interdiario L-M-V,414,21
202505,Lima Centro,I07AM,16:00 - 19:15,Interdiario L-M-V,708,23
202505,Surco,I07AM,16:00 - 19:15,Interdiario L-M-V,201,22
202505,Surco,I07AM,10:30 - 13:45,Interdiario L-M-V,307,23
202505,Lima Norte Satélite,I07AM,07:00 - 10:15,Interdiario L-M-V,306,20
202505,Lima Norte Satélite,I07AM,16:00 - 19:15,Interdiario L-M-V,415,14
202505,Lima Norte Satélite,I07AM,10:30 - 13:45,Interdiario L-M-V,317,14
202505,La Molina,I07AM,16:00 - 19:15,Interdiario L-M-V,501,20
202505,San Miguel,I07AM,10:30 - 13:45,Interdiario L-M-V,509,19
202505,San Miguel,I07AM,16:00 - 19:15,Interdiario L-M-V,606,18
202505,Lima Centro,I08AM,16:00 - 19:15,Interdiario L-M-V,709,20
202505,Miraflores,I08AM,16:00 - 19:15,Interdiario L-M-V,412,18
202505,Lima Norte Satélite,I08AM,16:00 - 19:15,Interdiario L-M-V,205,20
202505,San Miguel,I08AM,16:00 - 19:15,Interdiario L-M-V,607,20
202505,La Molina,I08AM,16:00 - 19:15,Interdiario L-M-V,502,20
202505,Lima Centro,I09AM,10:30 - 13:45,Interdiario L-M-V,408,16
202505,Lima Centro,I09AM,16:00 - 19:15,Interdiario L-M-V,710,24
202505,Surco,I09AM,16:00 - 19:15,Interdiario L-M-V,403,22
202505,Lima Norte Satélite,I09AM,16:00 - 19:15,Interdiario L-M-V,318,14
202505,Lima Norte Satélite,I09AM,07:00 - 10:15,Interdiario L-M-V,105,20
202505,La Molina,I09AM,16:00 - 19:15,Interdiario L-M-V,S306,25
202505,San Miguel,I09AM,10:30 - 13:45,Interdiario L-M-V,510,20
202505,Lima Centro,I10AM,10:30 - 13:45,Interdiario L-M-V,402,27
202505,Lima Centro,I10AM,16:00 - 19:15,Interdiario L-M-V,801,17
202505,Surco,I10AM,16:00 - 19:15,Interdiario L-M-V,313,23
202505,Miraflores,I10AM,16:00 - 19:15,Interdiario L-M-V,413,18
202505,Lima Norte Satélite,I10AM,10:30 - 13:45,Interdiario L-M-V,404,26
202505,La Molina,I10AM,10:30 - 13:45,Interdiario L-M-V,311,19
202505,San Miguel,I10AM,16:00 - 19:15,Interdiario L-M-V,608,19
202505,Miraflores,I11AM,16:00 - 19:15,Interdiario L-M-V,414,17
202505,Surco,I11AM,16:00 - 19:15,Interdiario L-M-V,401,22
202505,Lima Norte Satélite,I11AM,16:00 - 19:15,Interdiario L-M-V,306,20
202505,Lima Norte Satélite,I11AM,10:30 - 13:45,Interdiario L-M-V,313,26
202505,San Miguel,I11AM,16:00 - 19:15,Interdiario L-M-V,609,19
202505,Lima Centro,I12AM,16:00 - 19:15,Interdiario L-M-V,802,19
202505,Surco,I12AM,16:00 - 19:15,Interdiario L-M-V,402,22
202505,Lima Norte Satélite,I12AM,10:30 - 13:45,Interdiario L-M-V,411,26
202505,Lima Norte Satélite,I12AM,16:00 - 19:15,Interdiario L-M-V,305,20
202505,San Miguel,I12AM,16:00 - 19:15,Interdiario L-M-V,610,20
202505,La Molina,I12AM,16:00 - 19:15,Interdiario L-M-V,413,19
202505,Lima Centro,B00FP,15:45 - 19:15,Interdiario M-J,101,24
202505,Surco,B00FP,15:45 - 19:15,Interdiario M-J,101,22
202505,Lima Norte Satélite,B00FP,15:45 - 19:15,Interdiario M-J,101,20
202505,La Molina,B00FP,15:45 - 19:15,Interdiario M-J,304,23
202505,San Miguel,B00FP,15:45 - 19:15,Interdiario M-J,201,20
202505,La Molina,B00FP,10:40 - 14:10,Interdiario M-J,303,22
202505,Lima Centro,B01FP,15:45 - 19:15,Interdiario M-J,102,24
202505,Surco,B01FP,15:45 - 19:15,Interdiario M-J,102,22
202505,Lima Norte Satélite,B01FP,15:45 - 19:15,Interdiario M-J,104,20
202505,Lima Norte Satélite,B01FP,15:45 - 19:15,Interdiario M-J,103,20
202505,La Molina,B01FP,10:40 - 14:10,Interdiario M-J,202,20
202505,San Miguel,B01FP,15:45 - 19:15,Interdiario M-J,202,19
202505,Miraflores,B01FP,15:45 - 19:15,Interdiario M-J,402,15
202505,Surco,B02FP,15:45 - 19:15,Interdiario M-J,306,25
202505,Miraflores,B02FP,15:45 - 19:15,Interdiario M-J,403,15
202505,Lima Norte Satélite,B02FP,15:45 - 19:15,Interdiario M-J,409,30
202505,La Molina,B02FP,10:40 - 14:10,Interdiario M-J,301,20
202505,Lima Centro,B03FP,10:40 - 14:10,Interdiario M-J,102,24
202505,Miraflores,B03FP,15:45 - 19:15,Interdiario M-J,404,15
202505,Surco,B03FP,07:00 - 10:30,Interdiario M-J,101,22
202505,Surco,B03FP,15:45 - 19:15,Interdiario M-J,104,25
202505,Lima Norte Satélite,B03FP,15:45 - 19:15,Interdiario M-J,201,20
202505,Lima Norte Satélite,B03FP,10:40 - 14:10,Interdiario M-J,102,20
202505,Lima Norte Satélite,B03FP,07:00 - 10:30,Interdiario M-J,301,27
202505,Lima Norte Satélite,B03FP,15:45 - 19:15,Interdiario M-J,106,20
202505,Lima Norte Satélite,B03FP,15:45 - 19:15,Interdiario M-J,202,20
202505,La Molina,B03FP,15:45 - 19:15,Interdiario M-J,403,22
202505,San Miguel,B03FP,15:45 - 19:15,Interdiario M-J,301,20
202505,Lima Norte Satélite,B04FP,10:40 - 14:10,Interdiario M-J,103,20
202505,Lima Norte Satélite,B04FP,07:00 - 10:30,Interdiario M-J,102,20
202505,San Miguel,B04FP,15:45 - 19:15,Interdiario M-J,302,19
202505,San Miguel,B04FP,10:40 - 14:10,Interdiario M-J,202,19
202505,La Molina,B04FP,15:45 - 19:15,Interdiario M-J,508,27
202505,Lima Norte Satélite,AL2FP,15:45 - 19:15,Interdiario M-J,320,14
202505,La Molina,AL2FP,15:45 - 19:15,Interdiario M-J,307,20
202505,Lima Centro,B04FP,10:40 - 14:10,Interdiario M-J,103,24
202505,Lima Centro,B04FP,15:45 - 19:15,Interdiario M-J,103,24
202505,Surco,B04FP,15:45 - 19:15,Interdiario M-J,201,22
202505,Surco,B04FP,07:00 - 10:30,Interdiario M-J,102,22
202505,Surco,B04FP,15:45 - 19:15,Interdiario M-J,404,24
202505,Miraflores,B04FP,15:45 - 19:15,Interdiario M-J,602,22
202505,Miraflores,B04FP,07:00 - 10:30,Interdiario M-J,412,18
202505,Lima Norte Satélite,B04FP,15:45 - 19:15,Interdiario M-J,204,20
202505,Lima Norte Satélite,B04FP,15:45 - 19:15,Interdiario M-J,203,20
202505,Lima Norte Satélite,B04FP,12:10 - 15:40,Interdiario M-J,104,20
202505,Lima Norte Satélite,B05FP,10:40 - 14:10,Interdiario M-J,105,20
202505,Lima Norte Satélite,B05FP,15:45 - 19:15,Interdiario M-J,205,20
202505,Lima Norte Satélite,B06FP,15:45 - 19:15,Interdiario M-J,206,20
202505,Surco,B07FP,15:45 - 19:15,Interdiario M-J,203,22
202505,Lima Norte Satélite,B07FP,15:45 - 19:15,Interdiario M-J,303,25
202505,Surco,B08FP,15:45 - 19:15,Interdiario M-J,204,23
202505,Lima Norte Satélite,B08FP,15:45 - 19:15,Interdiario M-J,316,21
202505,Lima Norte Satélite,B09FP,15:45 - 19:15,Interdiario M-J,324,16
202505,Lima Norte Satélite,B10FP,15:45 - 19:15,Interdiario M-J,306,20
202505,Lima Norte Satélite,B11FP,15:45 - 19:15,Interdiario M-J,307,17
202505,Lima Centro,B12FP,15:45 - 19:15,Interdiario M-J,201,19
202505,Surco,B12FP,15:45 - 19:15,Interdiario M-J,205,25
202505,Lima Norte Satélite,B12FP,15:45 - 19:15,Interdiario M-J,305,20
202505,La Molina,B12FP,15:45 - 19:15,Interdiario M-J,303,22
202505,Lima Centro,I01FP,15:45 - 19:15,Interdiario M-J,202,19
202505,Surco,I01FP,15:45 - 19:15,Interdiario M-J,206,25
202505,Lima Norte Satélite,I01FP,15:45 - 19:15,Interdiario M-J,309,20
202505,San Miguel,I01FP,15:45 - 19:15,Interdiario M-J,303,20
202505,Surco,I02FP,15:45 - 19:15,Interdiario M-J,207,23
202505,Lima Norte Satélite,I02FP,15:45 - 19:15,Interdiario M-J,310,24
202505,Surco,I03FP,15:45 - 19:15,Interdiario M-J,208,24
202505,Lima Norte Satélite,I03FP,15:45 - 19:15,Interdiario M-J,311,23
202505,San Miguel,I03FP,15:45 - 19:15,Interdiario M-J,401,19
202505,La Molina,I03FP,15:45 - 19:15,Interdiario M-J,201,20
202505,Surco,I04FP,15:45 - 19:15,Interdiario M-J,209,23
202505,Lima Norte Satélite,I04FP,15:45 - 19:15,Interdiario M-J,315,25
202505,Lima Norte Satélite,I04FP,15:45 - 19:15,Interdiario M-J,312,21
202505,La Molina,I04FP,15:45 - 19:15,Interdiario M-J,305,21
202505,Lima Norte Satélite,I07TT,15:45 - 19:15,Interdiario M-J,304,18
202505,Lima Norte Satélite,I10TT,15:45 - 19:15,Interdiario M-J,105,20
202505,La Molina,I11TT,15:45 - 19:15,Interdiario M-J,306,22
202505,Lima Centro,JR1DP,16:00 - 17:30,Interdiario,201,19
202505,Surco,JR1DP,17:45 - 19:15,Interdiario,304,23
202505,Surco,JR1DP,16:00 - 17:30,Interdiario,102,22
202505,Lima Norte Satélite,JR1DP,17:45 - 19:15,Interdiario,323,16
202505,Lima Norte Satélite,JR1DP,16:00 - 17:30,Interdiario,206,20
202505,San Miguel,JR1DP,16:00 - 17:30,Interdiario,202,19
202505,San Miguel,JR1DP,17:45 - 19:15,Interdiario,704,20
202505,Lima Centro,JR2DP,16:00 - 17:30,Interdiario,302,23
202505,Surco,JR2DP,16:00 - 17:30,Interdiario,203,22
202505,Surco,JR2DP,17:45 - 19:15,Interdiario,203,22
202505,Miraflores,JR2DP,16:00 - 17:30,Interdiario,305,15
202505,Lima Norte Satélite,JR2DP,17:45 - 19:15,Interdiario,311,23
202505,La Molina,JR2DP,16:00 - 17:30,Interdiario,307,20
202505,San Miguel,JR2DP,17:45 - 19:15,Interdiario,705,19
202505,Surco,JR3DP,16:00 - 17:30,Interdiario,304,23
202505,Lima Norte Satélite,JR3DP,17:45 - 19:15,Interdiario,316,21
202505,San Miguel,JR3DP,17:45 - 19:15,Interdiario,706,18
202505,San Miguel,JR3DP,16:00 - 17:30,Interdiario,302,19
202505,Lima Centro,JR4DP,16:00 - 17:30,Interdiario,407,20
202505,Surco,JR4DP,16:00 - 17:30,Interdiario,104,23
202505,Lima Norte Satélite,JR4DP,16:00 - 17:30,Interdiario,316,21
202505,San Miguel,JR4DP,16:00 - 17:30,Interdiario,402,20
202505,Lima Centro,JR5DP,16:00 - 17:30,Interdiario,102,23
202505,Lima Centro,JR5DP,17:45 - 19:15,Interdiario,301,23
202505,Surco,JR5DP,16:00 - 17:30,Interdiario,205,23
202505,Miraflores,JR5DP,16:00 - 17:30,Interdiario,303,15
202505,Miraflores,JR5DP,17:45 - 19:15,Interdiario,301,15
202505,Surco,JR5DP,17:45 - 19:15,Interdiario,315,23
202505,Lima Norte Satélite,JR5DP,16:00 - 17:30,Interdiario,309,20
202505,Lima Norte Satélite,JR5DP,17:45 - 19:15,Interdiario,405,17
202505,San Miguel,JR5DP,17:45 - 19:15,Interdiario,707,20
202505,La Molina,JR5DP,16:00 - 17:30,Interdiario,201,20
202505,San Miguel,JR5DP,16:00 - 17:30,Interdiario,405,20
202505,Lima Centro,JR7DP,16:00 - 17:30,Interdiario,301,23
202505,Miraflores,JR7DP,17:45 - 19:15,Interdiario,708,18
202505,Surco,JR7DP,16:00 - 17:30,Interdiario,208,23
202505,Lima Norte Satélite,JR7DP,16:00 - 17:30,Interdiario,311,23
202505,San Miguel,JR7DP,16:00 - 17:30,Interdiario,408,20
202505,La Molina,JR7DP,16:00 - 17:30,Interdiario,310,19
202505,San Miguel,JR8DP,17:45 - 19:15,Interdiario,708,19
202505,Surco,PT1DP,17:45 - 19:15,Interdiario,316,23
202505,San Miguel,PT1DP,17:45 - 19:15,Interdiario,709,19
202505,Miraflores,PT4DP,17:45 - 19:15,Interdiario,303,15
202505,San Miguel,PT4DP,17:45 - 19:15,Interdiario,710,20
202505,Miraflores,PT5DP,17:45 - 19:15,Interdiario,304,15
202505,Lima Norte Satélite,PT5DP,16:00 - 17:30,Interdiario,324,16
202505,San Miguel,PT5DP,16:00 - 17:30,Interdiario,703,19
202505,Miraflores,PT6DP,17:45 - 19:15,Interdiario,305,15
202505,San Miguel,T01DP,17:45 - 19:15,Interdiario,711,19
202505,Miraflores,T03DP,16:00 - 17:30,Interdiario,304,15
202505,Lima Norte Satélite,T03DP,17:45 - 19:15,Interdiario,406,21
202505,San Miguel,T03DP,16:00 - 17:30,Interdiario,704,20
202505,Miraflores,T04DP,16:00 - 17:30,Interdiario,407,22
202505,Lima Centro,T05DP,16:00 - 17:30,Interdiario,204,18
202505,Surco,T05DP,17:45 - 19:15,Interdiario,405,23
202505,La Molina,B00RP,10:30 - 12:00,Diario,201,20
202505,La Molina,B00RP,08:45 - 10:15,Diario,304,23
202505,Lima Centro,B00RP,19:30 - 21:00,Diario,101,24
202505,Lima Centro,B00RP,07:00 - 08:30,Diario,403,26
202505,Lima Centro,B00RP,08:45 - 10:15,Diario,401,26
202505,Lima Centro,B00RP,17:45 - 19:15,Diario,503,26
202505,Chincha,B00RP,16:00 - 17:30,Diario,201,29
202505,Lima Centro,B00RP,16:00 - 17:30,Diario,307,24
202505,Surco,B00RP,08:45 - 10:15,Diario,315,29
202505,Surco,B00RP,19:30 - 21:00,Diario,101,22
202505,Surco,B00RP,07:00 - 08:30,Diario,209,23
202505,Surco,B00RP,16:00 - 17:30,Diario,405,24
202505,Chimbote,B00RP,16:00 - 17:30,Diario,205,12
202505,Chimbote,B00RP,17:45 - 19:15,Diario,202,16
202505,Miraflores,B00RP,19:30 - 21:00,Diario,505,22
202505,Miraflores,B00RP,16:00 - 17:30,Diario,506,22
202505,Miraflores,B00RP,07:00 - 08:30,Diario,401,15
202505,Miraflores,B00RP,08:45 - 10:15,Diario,504,24
202505,Miraflores,B00RP,10:30 - 12:00,Diario,504,24
202505,Miraflores,B00RP,17:45 - 19:15,Diario,506,22
202505,Lima Norte Satélite 2,B00RP,12:30 - 14:00,Diario,503,25
202505,Surco,B00RP,17:45 - 19:15,Diario,406,24
202505,Surco,B00RP,14:15 - 15:45,Diario,210,23
202505,Surco,B00RP,10:30 - 12:00,Diario,103,22
202505,Iquitos,B00RP,08:45 - 10:15,Diario,403,25
202505,Iquitos,B00RP,16:00 - 17:30,Diario,201,25
202505,Iquitos,B00RP,17:45 - 19:15,Diario,201,25
202505,Iquitos,B00RP,19:30 - 21:00,Diario,203,25
202505,Lima Norte Satélite,B00RP,14:15 - 15:45,Diario,404,26
202505,Lima Norte Satélite,B00RP,08:45 - 10:15,Diario,413,27
202505,Lima Norte Satélite,B00RP,16:00 - 17:30,Diario,325,16
202505,Lima Norte Satélite,B00RP,10:30 - 12:00,Diario,106,20
202505,Lima Norte Satélite,B00RP,07:00 - 08:30,Diario,313,26
202505,Lima Norte Satélite,B00RP,17:45 - 19:15,Diario,407,19
202505,Lima Norte Satélite,B00RP,16:00 - 17:30,Diario,401,25
202505,Lima Norte Satélite,B00RP,17:45 - 19:15,Diario,401,25
202505,Lima Norte Satélite,B00RP,19:30 - 21:00,Diario,314,26
202505,La Molina,B00RP,19:30 - 21:00,Diario,404,23
202505,La Molina,B00RP,16:00 - 17:30,Diario,S204,25
202505,La Molina,B00RP,17:45 - 19:15,Diario,512,20
202505,San Miguel,B00RP,16:00 - 17:30,Diario,510,20
202505,San Miguel,B00RP,08:45 - 10:15,Diario,402,20
202505,San Miguel,B00RP,07:00 - 08:30,Diario,401,19
202505,San Miguel,B00RP,17:45 - 19:15,Diario,801,19
202505,San Miguel,B00RP,19:30 - 21:00,Diario,201,20
202505,San Miguel,B00RP,16:00 - 17:30,Diario,504,20
202505,San Miguel,B00RP,10:30 - 12:00,Diario,810,20
202505,Lima Centro,B01RP,19:30 - 21:00,Diario,405,27
202505,Miraflores,B01RP,08:45 - 10:15,Diario,601,24
202505,Miraflores,B01RP,16:00 - 17:30,Diario,507,23
202505,Chincha,B01RP,19:30 - 21:00,Diario,201,29
202505,Lima Centro,B01RP,08:45 - 10:15,Diario,403,26
202505,Lima Centro,B01RP,10:30 - 12:00,Diario,404,27
202505,Lima Centro,B01RP,16:00 - 17:30,Diario,702,27
202505,Lima Centro,B01RP,17:45 - 19:15,Diario,806,21
202505,Lima Centro,B01RP,14:15 - 15:45,Diario,204,18
202505,Lima Centro,B01RP,07:00 - 08:30,Diario,401,26
202505,Iquitos,B01RP,16:00 - 17:30,Diario,203,25
202505,Iquitos,B01RP,08:45 - 10:15,Diario,202,25
202505,Iquitos,B01RP,17:45 - 19:15,Diario,202,25
202505,Iquitos,B01RP,19:30 - 21:00,Diario,202,25
202505,Surco,B01RP,19:30 - 21:00,Diario,103,22
202505,Surco,B01RP,17:45 - 19:15,Diario,512,28
202505,Surco,B01RP,12:30 - 14:00,Diario,309,23
202505,Miraflores,B01RP,07:00 - 08:30,Diario,410,19
202505,Miraflores,B01RP,19:30 - 21:00,Diario,506,22
202505,Miraflores,B01RP,17:45 - 19:15,Diario,507,23
202505,Miraflores,B01RP,10:30 - 12:00,Diario,601,24
202505,Chimbote,B01RP,17:45 - 19:15,Diario,204,18
202505,Chimbote,B01RP,16:00 - 17:30,Diario,204,18
202505,Surco,B01RP,07:00 - 08:30,Diario,210,23
202505,Surco,B01RP,10:30 - 12:00,Diario,315,29
202505,Surco,B01RP,08:45 - 10:15,Diario,316,29
202505,Surco,B01RP,14:15 - 15:45,Diario,211,25
202505,Surco,B01RP,16:00 - 17:30,Diario,406,24
202505,Lima Norte Satélite,B01RP,14:15 - 15:45,Diario,313,26
202505,Lima Norte Satélite,B01RP,10:30 - 12:00,Diario,207,20
202505,Lima Norte Satélite,B01RP,16:00 - 17:30,Diario,420,19
202505,Lima Norte Satélite,B01RP,19:30 - 21:00,Diario,303,25
202505,Lima Norte Satélite,B01RP,07:00 - 08:30,Diario,310,24
202505,Lima Norte Satélite,B01RP,17:45 - 19:15,Diario,410,25
202505,Lima Norte Satélite,B01RP,19:30 - 21:00,Diario,104,20
202505,Lima Norte Satélite,B01RP,17:45 - 19:15,Diario,412,26
202505,Lima Norte Satélite,B01RP,10:30 - 12:00,Diario,205,20
202505,Lima Norte Satélite,B01RP,16:00 - 17:30,Diario,406,21
202505,Lima Norte Satélite,B01RP,08:45 - 10:15,Diario,409,30
202505,San Miguel,B01RP,08:45 - 10:15,Diario,403,19
202505,San Miguel,B01RP,07:00 - 08:30,Diario,402,20
202505,San Miguel,B01RP,08:45 - 10:15,Diario,404,18
202505,San Miguel,B01RP,10:30 - 12:00,Diario,602,18
202505,San Miguel,B01RP,16:00 - 17:30,Diario,706,18
202505,San Miguel,B01RP,19:30 - 21:00,Diario,301,20
202505,San Miguel,B01RP,17:45 - 19:15,Diario,802,18
202505,San Miguel,B01RP,16:00 - 17:30,Diario,705,19
202505,San Miguel,B01RP,12:30 - 14:00,Diario,601,19
202505,San Miguel,B01RP,10:30 - 12:00,Diario,603,19
202505,La Molina,B01RP,10:30 - 12:00,Diario,504,23
202505,La Molina,B01RP,08:45 - 10:15,Diario,502,20
202505,La Molina,B01RP,14:15 - 15:45,Diario,309,20
202505,La Molina,B01RP,17:45 - 19:15,Diario,513,19
202505,La Molina,B01RP,16:00 - 17:30,Diario,512,20
202505,La Molina,B01RP,19:30 - 21:00,Diario,405,21
202505,Lima Centro,B02RP,17:45 - 19:15,Diario,302,27
202505,Lima Centro,B02RP,14:15 - 15:45,Diario,305,20
202505,Lima Centro,B02RP,10:30 - 12:00,Diario,511,24
202505,Lima Centro,B02RP,17:45 - 19:15,Diario,303,26
202505,Lima Centro,B02RP,08:45 - 10:15,Diario,307,24
202505,Lima Centro,B02RP,16:00 - 17:30,Diario,701,26
202505,Chincha,B02RP,19:30 - 21:00,Diario,204,29
202505,Lima Centro,B02RP,19:30 - 21:00,Diario,301,26
202505,Miraflores,B02RP,17:45 - 19:15,Diario,508,19
202505,Lima Centro,B02RP,07:00 - 08:30,Diario,307,24
202505,Surco,B02RP,14:15 - 15:45,Diario,301,22
202505,Surco,B02RP,10:30 - 12:00,Diario,308,24
202505,Surco,B02RP,16:00 - 17:30,Diario,501,23
202505,Surco,B02RP,17:45 - 19:15,Diario,502,23
202505,Surco,B02RP,07:00 - 08:30,Diario,211,25
202505,Surco,B02RP,19:30 - 21:00,Diario,201,22
202505,Chimbote,B02RP,17:45 - 19:15,Diario,102,17
202505,Chimbote,B02RP,16:00 - 17:30,Diario,301,13
202505,Miraflores,B02RP,16:00 - 17:30,Diario,508,19
202505,Miraflores,B02RP,08:45 - 10:15,Diario,410,19
202505,Miraflores,B02RP,19:30 - 21:00,Diario,507,23
202505,Miraflores,B02RP,10:30 - 12:00,Diario,402,15
202505,Surco,B02RP,08:45 - 10:15,Diario,211,25
202505,Iquitos,B02RP,08:45 - 10:15,Diario,203,25
202505,Iquitos,B02RP,19:30 - 21:00,Diario,201,25
202505,Iquitos,B02RP,17:45 - 19:15,Diario,203,25
202505,Iquitos,B02RP,10:30 - 12:00,Diario,202,25
202505,Iquitos,B02RP,16:00 - 17:30,Diario,302,25
202505,Lima Norte Satélite,B02RP,08:45 - 10:15,Diario,313,26
202505,Lima Norte Satélite,B02RP,07:00 - 08:30,Diario,402,28
202505,Lima Norte Satélite,B02RP,10:30 - 12:00,Diario,315,25
202505,Lima Norte Satélite,B02RP,16:00 - 17:30,Diario,412,26
202505,Lima Norte Satélite,B02RP,14:15 - 15:45,Diario,402,28
202505,Lima Norte Satélite,B02RP,16:00 - 17:30,Diario,404,26
202505,Lima Norte Satélite,B02RP,19:30 - 21:00,Diario,201,20
202505,Lima Norte Satélite,B02RP,17:45 - 19:15,Diario,414,25
202505,Lima Norte Satélite,B02RP,10:30 - 12:00,Diario,403,26
202505,Lima Norte Satélite,B02RP,17:45 - 19:15,Diario,402,28
202505,Lima Norte Satélite,B02RP,19:30 - 21:00,Diario,202,20
202505,La Molina,B02RP,19:30 - 21:00,Diario,302,20
202505,La Molina,B02RP,08:45 - 10:15,Diario,306,22
202505,La Molina,B02RP,10:30 - 12:00,Diario,401,20
202505,La Molina,B02RP,14:15 - 15:45,Diario,310,19
202505,La Molina,B02RP,16:00 - 17:30,Diario,513,19
202505,San Miguel,B02RP,10:30 - 12:00,Diario,604,20
202505,San Miguel,B02RP,17:45 - 19:15,Diario,804,20
202505,San Miguel,B02RP,07:00 - 08:30,Diario,403,19
202505,San Miguel,B02RP,16:00 - 17:30,Diario,707,20
202505,San Miguel,B02RP,19:30 - 21:00,Diario,303,20
202505,San Miguel,B02RP,12:30 - 14:00,Diario,602,18
202505,San Miguel,B02RP,08:45 - 10:15,Diario,405,20
202505,Lima Centro,B03RP,16:00 - 17:30,Diario,304,27
202505,Lima Centro,B03RP,17:45 - 19:15,Diario,304,27
202505,Lima Centro,B03RP,07:00 - 08:30,Diario,405,27
202505,Chincha,B03RP,17:45 - 19:15,Diario,201,29
202505,Lima Centro,B03RP,10:30 - 12:00,Diario,512,24
202505,Lima Centro,B03RP,19:30 - 21:00,Diario,203,23
202505,Lima Centro,B03RP,08:45 - 10:15,Diario,309,13
202505,Iquitos,B03RP,16:00 - 17:30,Diario,301,25
202505,Iquitos,B03RP,17:45 - 19:15,Diario,301,25
202505,Iquitos,B03RP,10:30 - 12:00,Diario,201,25
202505,Surco,B03RP,08:45 - 10:15,Diario,301,22
202505,Surco,B03RP,07:00 - 08:30,Diario,301,22
202505,Miraflores,B03RP,07:00 - 08:30,Diario,404,15
202505,Miraflores,B03RP,19:30 - 21:00,Diario,603,22
202505,Miraflores,B03RP,08:45 - 10:15,Diario,413,18
202505,Miraflores,B03RP,16:00 - 17:30,Diario,801,24
202505,Miraflores,B03RP,17:45 - 19:15,Diario,509,22
202505,Miraflores,B03RP,10:30 - 12:00,Diario,410,19
202505,Chimbote,B03RP,16:00 - 17:30,Diario,202,16
202505,Chimbote,B03RP,17:45 - 19:15,Diario,203,18
202505,Chimbote,B03RP,10:30 - 12:00,Diario,202,16
202505,Surco,B03RP,19:30 - 21:00,Diario,203,22
202505,Surco,B03RP,16:00 - 17:30,Diario,503,23
202505,Surco,B03RP,16:00 - 17:30,Diario,502,23
202505,Surco,B03RP,17:45 - 19:15,Diario,503,23
202505,Surco,B03RP,14:15 - 15:45,Diario,302,22
202505,Lima Norte Satélite,B03RP,10:30 - 12:00,Diario,402,28
202505,Lima Norte Satélite,B03RP,19:30 - 21:00,Diario,205,20
202505,Lima Norte Satélite,B03RP,07:00 - 08:30,Diario,413,27
202505,Lima Norte Satélite,B03RP,17:45 - 19:15,Diario,413,27
202505,Lima Norte Satélite,B03RP,19:30 - 21:00,Diario,204,20
202505,Lima Norte Satélite,B03RP,08:45 - 10:15,Diario,315,25
202505,Lima Norte Satélite,B03RP,17:45 - 19:15,Diario,422,20
202505,Lima Norte Satélite,B03RP,08:45 - 10:15,Diario,312,21
202505,Lima Norte Satélite,B03RP,16:00 - 17:30,Diario,410,25
202505,Lima Norte Satélite,B03RP,16:00 - 17:30,Diario,414,25
202505,Lima Norte Satélite,B03RP,14:15 - 15:45,Diario,403,26
202505,San Miguel,B03RP,10:30 - 12:00,Diario,606,18
202505,San Miguel,B03RP,17:45 - 19:15,Diario,810,20
202505,San Miguel,B03RP,08:45 - 10:15,Diario,601,19
202505,San Miguel,B03RP,19:30 - 21:00,Diario,401,19
202505,San Miguel,B03RP,07:00 - 08:30,Diario,404,18
202505,San Miguel,B03RP,14:15 - 15:45,Diario,402,20
202505,San Miguel,B03RP,16:00 - 17:30,Diario,1501,30
202505,San Miguel,B03RP,16:00 - 17:30,Diario,708,19
202505,La Molina,B03RP,16:00 - 17:30,Diario,402,20
202505,La Molina,B03RP,07:00 - 08:30,Diario,304,23
202505,La Molina,B03RP,08:45 - 10:15,Diario,307,20
202505,La Molina,B03RP,17:45 - 19:15,Diario,514,21
202505,La Molina,B03RP,14:15 - 15:45,Diario,202,20
202505,La Molina,B03RP,19:30 - 21:00,Diario,303,22
202505,La Molina,B03RP,10:30 - 12:00,Diario,402,20
202505,Surco,B03RP,10:30 - 12:00,Diario,309,23
202505,Chincha,B03RP,16:00 - 17:30,Diario,204,29
202505,Lima Centro,B04RP,14:15 - 15:45,Diario,306,20
202505,Lima Centro,B04RP,17:45 - 19:15,Diario,311,30
202505,Lima Centro,B04RP,10:30 - 12:00,Diario,406,27
202505,Lima Centro,B04RP,16:00 - 17:30,Diario,311,30
202505,Lima Centro,B04RP,07:00 - 08:30,Diario,402,27
